ORDER_ID,EVENT_TYPE,EVENT_TIMESTAMP,CUSTOMER_ID,RESTAURANT_ID,ORDER_DATE,TOTAL_AMOUNT,STATUS,PAYMENT_METHOD
750,ORDER_CREATED,2025-12-15 06:44:51.836 -0800,1097,213,2025-12-21 15:26:01.836 -0800,1692,PREPARING,CREDIT_CARD
751,ORDER_CREATED,2025-12-14 17:15:47.836 -0800,1055,203,2025-12-20 17:20:45.836 -0800,414,PLACED,WALLET
752,ORDER_CREATED,2025-11-29 21:52:38.836 -0800,1022,206,2025-11-26 02:00:44.836 -0800,1632,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
753,ORDER_CREATED,2025-12-17 02:04:54.836 -0800,1057,220,2025-12-03 07:57:14.836 -0800,1066,PREPARING,CREDIT_CARD
754,ORDER_CREATED,2025-11-24 21:49:28.836 -0800,1038,217,2025-11-29 06:50:13.836 -0800,174,CANCELLED,CREDIT_CARD
755,ORDER_CREATED,2025-11-24 11:14:50.836 -0800,1042,210,2025-12-11 18:18:14.836 -0800,241,DELIVERED,CASH_ON_DELIVERY
756,ORDER_CREATED,2025-12-23 01:39:19.836 -0800,1049,220,2025-12-17 13:36:17.836 -0800,847,PREPARING,CREDIT_CARD
757,ORDER_CREATED,2025-12-09 18:19:39.836 -0800,1008,206,2025-12-14 18:41:54.836 -0800,868,OUT_FOR_DELIVERY,CREDIT_CARD
758,ORDER_CREATED,2025-12-06 06:11:49.836 -0800,1071,212,2025-12-04 16:42:04.836 -0800,1359,OUT_FOR_DELIVERY,WALLET
759,ORDER_CREATED,2025-12-08 16:59:27.836 -0800,1004,215,2025-11-24 08:09:41.836 -0800,1557,CANCELLED,WALLET
760,ORDER_CREATED,2025-11-27 01:13:47.836 -0800,1061,208,2025-12-12 18:33:42.836 -0800,683,DELIVERED,WALLET
761,ORDER_CREATED,2025-11-25 10:17:01.836 -0800,1012,210,2025-12-01 23:32:03.836 -0800,1969,CONFIRMED,UPI
762,ORDER_CREATED,2025-12-05 00:45:59.836 -0800,1046,218,2025-12-19 03:44:01.836 -0800,1391,PLACED,CASH_ON_DELIVERY
763,ORDER_CREATED,2025-12-05 00:01:27.836 -0800,1033,210,2025-11-25 02:59:03.836 -0800,467,PLACED,DEBIT_CARD
764,ORDER_CREATED,2025-11-24 05:06:13.836 -0800,1081,206,2025-12-18 03:37:57.836 -0800,1840,CANCELLED,CREDIT_CARD
765,ORDER_CREATED,2025-12-03 01:48:31.836 -0800,1089,207,2025-11-24 13:49:41.836 -0800,173,PREPARING,UPI
766,ORDER_CREATED,2025-12-19 02:48:02.836 -0800,1094,216,2025-12-02 09:26:56.836 -0800,361,PLACED,UPI
767,ORDER_CREATED,2025-11-28 13:42:53.836 -0800,1044,219,2025-12-09 13:55:32.836 -0800,383,CONFIRMED,DEBIT_CARD
768,ORDER_CREATED,2025-12-05 08:49:24.836 -0800,1068,220,2025-12-15 23:13:28.836 -0800,1374,CONFIRMED,CASH_ON_DELIVERY
769,ORDER_CREATED,2025-12-16 07:29:45.836 -0800,1022,203,2025-12-02 07:53:59.836 -0800,1058,DELIVERED,CREDIT_CARD
770,ORDER_CREATED,2025-12-03 15:06:57.836 -0800,1042,215,2025-11-27 11:35:56.836 -0800,1582,CONFIRMED,CREDIT_CARD
771,ORDER_CREATED,2025-11-24 15:46:51.836 -0800,1065,205,2025-12-18 07:41:39.836 -0800,543,OUT_FOR_DELIVERY,UPI
772,ORDER_CREATED,2025-11-29 22:27:05.836 -0800,1098,218,2025-12-22 10:23:23.836 -0800,1190,PLACED,CREDIT_CARD
773,ORDER_CREATED,2025-12-14 09:35:55.836 -0800,1027,213,2025-12-08 13:44:22.836 -0800,1142,PREPARING,CREDIT_CARD
774,ORDER_CREATED,2025-12-18 04:36:09.836 -0800,1039,204,2025-11-27 00:17:13.836 -0800,410,OUT_FOR_DELIVERY,DEBIT_CARD
775,ORDER_CREATED,2025-12-19 17:22:59.836 -0800,1032,205,2025-12-12 22:11:29.836 -0800,1024,PLACED,CASH_ON_DELIVERY
776,ORDER_CREATED,2025-12-13 23:24:52.836 -0800,1081,211,2025-11-25 22:00:25.836 -0800,552,CONFIRMED,DEBIT_CARD
777,ORDER_CREATED,2025-12-02 06:09:01.836 -0800,1075,218,2025-11-25 08:22:42.836 -0800,1500,CONFIRMED,WALLET
778,ORDER_CREATED,2025-12-10 11:20:14.836 -0800,1062,209,2025-12-14 21:27:59.836 -0800,1546,PREPARING,DEBIT_CARD
779,ORDER_CREATED,2025-12-18 17:47:17.836 -0800,1078,201,2025-12-09 19:17:57.836 -0800,483,CANCELLED,CASH_ON_DELIVERY
780,ORDER_CREATED,2025-12-05 18:55:34.836 -0800,1075,218,2025-12-14 21:09:51.836 -0800,268,CANCELLED,CREDIT_CARD
781,ORDER_CREATED,2025-12-15 14:19:58.836 -0800,1093,211,2025-11-26 15:00:37.836 -0800,672,OUT_FOR_DELIVERY,WALLET
782,ORDER_CREATED,2025-12-06 07:36:26.836 -0800,1092,206,2025-12-11 03:14:40.836 -0800,1618,OUT_FOR_DELIVERY,CREDIT_CARD
783,ORDER_CREATED,2025-12-09 23:33:28.836 -0800,1046,202,2025-12-12 13:53:36.836 -0800,862,OUT_FOR_DELIVERY,WALLET
784,ORDER_CREATED,2025-12-13 09:13:15.836 -0800,1076,219,2025-11-30 22:38:00.836 -0800,567,PREPARING,CASH_ON_DELIVERY
785,ORDER_CREATED,2025-12-13 20:54:01.836 -0800,1016,220,2025-11-30 21:02:34.836 -0800,714,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
786,ORDER_CREATED,2025-12-23 16:41:47.836 -0800,1059,217,2025-12-22 17:05:17.836 -0800,1438,PREPARING,CREDIT_CARD
787,ORDER_CREATED,2025-12-12 01:25:28.836 -0800,1031,204,2025-12-02 23:23:29.836 -0800,1580,CANCELLED,UPI
788,ORDER_CREATED,2025-12-12 01:56:37.836 -0800,1018,211,2025-12-12 03:53:30.836 -0800,1774,PREPARING,DEBIT_CARD
789,ORDER_CREATED,2025-12-08 15:59:17.836 -0800,1011,212,2025-11-30 04:45:40.836 -0800,950,DELIVERED,DEBIT_CARD
790,ORDER_CREATED,2025-12-12 19:08:54.836 -0800,1069,209,2025-12-16 16:25:21.836 -0800,1756,CANCELLED,UPI
791,ORDER_CREATED,2025-11-29 22:34:16.836 -0800,1088,202,2025-12-03 17:22:46.836 -0800,123,CANCELLED,CASH_ON_DELIVERY
792,ORDER_CREATED,2025-12-12 07:24:30.836 -0800,1083,205,2025-12-09 04:52:39.836 -0800,1245,DELIVERED,WALLET
793,ORDER_CREATED,2025-12-22 10:59:16.836 -0800,1093,208,2025-12-08 10:41:37.836 -0800,546,CANCELLED,UPI
794,ORDER_CREATED,2025-12-22 10:58:09.836 -0800,1091,202,2025-12-13 15:58:03.836 -0800,935,PREPARING,DEBIT_CARD
795,ORDER_CREATED,2025-12-16 01:41:54.836 -0800,1074,207,2025-11-29 08:03:06.836 -0800,239,CONFIRMED,CASH_ON_DELIVERY
796,ORDER_CREATED,2025-12-17 07:33:40.836 -0800,1055,211,2025-12-05 07:57:02.836 -0800,585,OUT_FOR_DELIVERY,CREDIT_CARD
797,ORDER_CREATED,2025-12-16 04:04:35.836 -0800,1080,213,2025-12-16 01:27:49.836 -0800,1673,DELIVERED,CREDIT_CARD
798,ORDER_CREATED,2025-12-12 01:57:01.836 -0800,1054,220,2025-12-23 18:13:11.836 -0800,1248,CONFIRMED,CREDIT_CARD
799,ORDER_CREATED,2025-12-16 04:56:52.836 -0800,1063,209,2025-12-21 16:49:15.836 -0800,350,CANCELLED,CASH_ON_DELIVERY
800,ORDER_CREATED,2025-12-12 14:15:15.836 -0800,1044,210,2025-12-06 08:23:38.836 -0800,258,CONFIRMED,WALLET
801,ORDER_CREATED,2025-11-26 21:34:43.836 -0800,1004,218,2025-11-24 07:54:03.836 -0800,688,OUT_FOR_DELIVERY,WALLET
802,ORDER_CREATED,2025-11-26 07:37:01.836 -0800,1072,201,2025-12-02 16:59:17.836 -0800,1871,DELIVERED,CREDIT_CARD
803,ORDER_CREATED,2025-11-26 19:24:42.836 -0800,1035,212,2025-12-04 01:30:15.836 -0800,374,OUT_FOR_DELIVERY,UPI
804,ORDER_CREATED,2025-12-08 05:23:24.836 -0800,1004,219,2025-12-21 10:23:12.836 -0800,1093,DELIVERED,CREDIT_CARD
805,ORDER_CREATED,2025-12-17 13:46:40.836 -0800,1020,206,2025-12-19 04:53:42.836 -0800,1303,DELIVERED,CREDIT_CARD
806,ORDER_CREATED,2025-12-21 10:08:20.836 -0800,1028,215,2025-12-06 21:47:36.836 -0800,573,CONFIRMED,CASH_ON_DELIVERY
807,ORDER_CREATED,2025-12-01 02:46:12.836 -0800,1080,220,2025-12-04 18:10:30.836 -0800,554,PLACED,DEBIT_CARD
808,ORDER_CREATED,2025-12-14 07:39:47.836 -0800,1044,211,2025-11-28 04:39:20.836 -0800,1552,OUT_FOR_DELIVERY,UPI
809,ORDER_CREATED,2025-12-06 16:01:24.836 -0800,1030,208,2025-12-21 13:56:58.836 -0800,1724,CANCELLED,DEBIT_CARD
810,ORDER_CREATED,2025-12-16 00:01:22.836 -0800,1010,207,2025-12-05 17:38:24.836 -0800,695,CONFIRMED,UPI
811,ORDER_CREATED,2025-11-30 13:24:54.836 -0800,1004,208,2025-12-21 10:11:37.836 -0800,948,CANCELLED,CASH_ON_DELIVERY
812,ORDER_CREATED,2025-11-29 05:26:50.836 -0800,1089,207,2025-12-07 19:00:42.836 -0800,1704,DELIVERED,CASH_ON_DELIVERY
813,ORDER_CREATED,2025-12-04 07:31:42.836 -0800,1009,214,2025-11-27 19:57:35.836 -0800,1642,CONFIRMED,UPI
814,ORDER_CREATED,2025-12-15 04:32:44.836 -0800,1010,209,2025-11-26 20:44:12.836 -0800,159,OUT_FOR_DELIVERY,WALLET
815,ORDER_CREATED,2025-12-04 00:28:21.836 -0800,1057,212,2025-12-08 14:29:16.836 -0800,1609,DELIVERED,CREDIT_CARD
816,ORDER_CREATED,2025-11-27 08:43:47.836 -0800,1054,214,2025-12-18 22:29:15.836 -0800,325,CONFIRMED,WALLET
817,ORDER_CREATED,2025-12-01 23:11:10.836 -0800,1092,204,2025-12-20 23:47:34.836 -0800,1040,PREPARING,WALLET
818,ORDER_CREATED,2025-12-05 06:43:01.836 -0800,1045,210,2025-11-24 16:20:08.836 -0800,839,PLACED,CASH_ON_DELIVERY
819,ORDER_CREATED,2025-12-18 23:37:15.836 -0800,1074,207,2025-12-07 11:55:19.836 -0800,356,CANCELLED,WALLET
820,ORDER_CREATED,2025-11-27 01:55:54.836 -0800,1006,215,2025-12-18 09:34:21.836 -0800,1070,OUT_FOR_DELIVERY,WALLET
821,ORDER_CREATED,2025-11-26 12:34:17.836 -0800,1066,203,2025-11-28 15:12:07.836 -0800,1850,PLACED,DEBIT_CARD
822,ORDER_CREATED,2025-12-22 07:03:56.836 -0800,1040,212,2025-12-23 14:33:50.836 -0800,1169,DELIVERED,CASH_ON_DELIVERY
823,ORDER_CREATED,2025-12-04 12:11:51.836 -0800,1002,213,2025-12-04 20:27:02.836 -0800,1793,CONFIRMED,CASH_ON_DELIVERY
824,ORDER_CREATED,2025-12-04 16:31:30.836 -0800,1036,205,2025-12-19 02:12:26.836 -0800,1356,DELIVERED,UPI
825,ORDER_CREATED,2025-12-05 20:43:48.836 -0800,1026,209,2025-12-05 13:03:19.836 -0800,613,CONFIRMED,WALLET
826,ORDER_CREATED,2025-12-05 18:19:50.836 -0800,1090,201,2025-11-30 09:37:34.836 -0800,1876,CANCELLED,UPI
827,ORDER_CREATED,2025-12-21 23:10:39.836 -0800,1024,212,2025-12-02 17:52:29.836 -0800,1582,CANCELLED,CREDIT_CARD
828,ORDER_CREATED,2025-11-24 13:41:05.836 -0800,1022,202,2025-12-20 12:58:39.836 -0800,1329,DELIVERED,WALLET
829,ORDER_CREATED,2025-11-29 23:58:21.836 -0800,1039,210,2025-12-08 23:49:18.836 -0800,1699,DELIVERED,UPI
830,ORDER_CREATED,2025-12-19 04:35:06.836 -0800,1096,207,2025-12-19 14:51:54.836 -0800,1398,CANCELLED,CREDIT_CARD
831,ORDER_CREATED,2025-11-27 23:37:53.836 -0800,1040,203,2025-11-28 20:45:22.836 -0800,580,DELIVERED,WALLET
832,ORDER_CREATED,2025-12-08 08:14:50.836 -0800,1050,212,2025-12-22 07:41:37.836 -0800,937,OUT_FOR_DELIVERY,CREDIT_CARD
833,ORDER_CREATED,2025-12-22 18:17:15.836 -0800,1051,216,2025-12-21 01:14:55.836 -0800,249,PLACED,DEBIT_CARD
834,ORDER_CREATED,2025-12-14 18:53:50.836 -0800,1038,208,2025-11-24 21:23:22.836 -0800,947,OUT_FOR_DELIVERY,CREDIT_CARD
835,ORDER_CREATED,2025-12-01 16:50:19.836 -0800,1090,207,2025-11-28 20:01:31.836 -0800,601,CONFIRMED,DEBIT_CARD
836,ORDER_CREATED,2025-12-14 17:07:00.836 -0800,1069,218,2025-11-29 12:37:26.836 -0800,932,CANCELLED,DEBIT_CARD
837,ORDER_CREATED,2025-11-26 17:50:55.836 -0800,1051,213,2025-11-26 05:44:53.836 -0800,981,CONFIRMED,UPI
838,ORDER_CREATED,2025-12-12 03:57:39.836 -0800,1070,209,2025-12-23 07:43:57.836 -0800,1129,PLACED,UPI
839,ORDER_CREATED,2025-12-08 23:14:53.836 -0800,1083,216,2025-11-25 17:24:53.836 -0800,689,PLACED,CREDIT_CARD
840,ORDER_CREATED,2025-12-12 03:21:23.836 -0800,1033,203,2025-12-18 20:50:01.836 -0800,479,PREPARING,CREDIT_CARD
841,ORDER_CREATED,2025-12-08 00:53:58.836 -0800,1082,208,2025-12-10 11:37:00.836 -0800,689,DELIVERED,CASH_ON_DELIVERY
842,ORDER_CREATED,2025-12-03 09:02:12.836 -0800,1044,201,2025-12-09 06:15:08.836 -0800,139,DELIVERED,CREDIT_CARD
843,ORDER_CREATED,2025-12-09 14:01:34.836 -0800,1046,218,2025-12-21 18:05:37.836 -0800,1155,PLACED,UPI
844,ORDER_CREATED,2025-12-09 09:32:10.836 -0800,1019,213,2025-11-30 00:26:42.836 -0800,1256,PLACED,WALLET
845,ORDER_CREATED,2025-12-08 20:59:47.836 -0800,1062,220,2025-12-18 04:50:42.836 -0800,1944,DELIVERED,WALLET
846,ORDER_CREATED,2025-12-13 15:12:06.836 -0800,1095,213,2025-12-03 09:12:56.836 -0800,1507,CANCELLED,WALLET
847,ORDER_CREATED,2025-12-12 05:13:56.836 -0800,1018,209,2025-12-19 20:39:47.836 -0800,1548,PREPARING,WALLET
848,ORDER_CREATED,2025-11-26 11:20:27.836 -0800,1080,219,2025-12-06 14:24:22.836 -0800,543,OUT_FOR_DELIVERY,DEBIT_CARD
849,ORDER_CREATED,2025-11-27 10:42:53.836 -0800,1035,216,2025-11-25 13:43:03.836 -0800,942,DELIVERED,UPI
850,ORDER_CREATED,2025-11-26 06:12:37.836 -0800,1058,211,2025-12-11 03:57:28.836 -0800,1548,CONFIRMED,UPI
851,ORDER_CREATED,2025-12-06 11:57:02.836 -0800,1036,216,2025-12-21 07:20:01.836 -0800,645,PLACED,UPI
852,ORDER_CREATED,2025-12-20 18:54:40.836 -0800,1028,211,2025-11-27 20:47:49.836 -0800,1944,DELIVERED,CASH_ON_DELIVERY
853,ORDER_CREATED,2025-12-03 13:16:09.836 -0800,1086,217,2025-11-26 05:55:28.836 -0800,1891,PLACED,CASH_ON_DELIVERY
854,ORDER_CREATED,2025-11-26 17:41:50.836 -0800,1012,201,2025-12-06 05:58:03.836 -0800,1990,PREPARING,WALLET
855,ORDER_CREATED,2025-12-12 16:34:20.836 -0800,1090,204,2025-12-12 18:14:53.836 -0800,1950,CANCELLED,CASH_ON_DELIVERY
856,ORDER_CREATED,2025-11-25 01:30:57.836 -0800,1046,205,2025-12-09 02:21:33.836 -0800,762,CANCELLED,UPI
857,ORDER_CREATED,2025-12-05 02:55:47.836 -0800,1097,209,2025-12-10 19:50:46.836 -0800,1936,PREPARING,UPI
858,ORDER_CREATED,2025-11-26 02:28:19.836 -0800,1094,215,2025-12-14 04:45:58.836 -0800,1872,PREPARING,WALLET
859,ORDER_CREATED,2025-12-22 14:10:43.836 -0800,1017,218,2025-11-25 12:31:08.836 -0800,1146,CONFIRMED,WALLET
860,ORDER_CREATED,2025-12-13 23:03:45.836 -0800,1097,215,2025-12-01 12:14:57.836 -0800,1612,CONFIRMED,CASH_ON_DELIVERY
861,ORDER_CREATED,2025-12-07 10:13:49.836 -0800,1022,217,2025-12-23 06:41:47.836 -0800,103,CONFIRMED,CASH_ON_DELIVERY
862,ORDER_CREATED,2025-12-16 00:36:26.836 -0800,1031,201,2025-12-18 21:52:07.836 -0800,1784,OUT_FOR_DELIVERY,WALLET
863,ORDER_CREATED,2025-11-28 12:54:49.836 -0800,1020,209,2025-12-21 05:31:26.836 -0800,448,CONFIRMED,DEBIT_CARD
864,ORDER_CREATED,2025-12-01 18:40:57.836 -0800,1039,204,2025-12-04 01:41:36.836 -0800,679,OUT_FOR_DELIVERY,WALLET
865,ORDER_CREATED,2025-12-12 09:11:19.836 -0800,1054,215,2025-11-24 16:28:45.836 -0800,793,CONFIRMED,DEBIT_CARD
866,ORDER_CREATED,2025-11-26 08:09:36.836 -0800,1041,213,2025-12-08 22:05:24.836 -0800,319,CANCELLED,UPI
867,ORDER_CREATED,2025-12-08 09:51:58.836 -0800,1074,210,2025-12-03 15:06:00.836 -0800,796,CANCELLED,CREDIT_CARD
868,ORDER_CREATED,2025-12-13 18:21:02.836 -0800,1011,214,2025-12-17 18:27:12.836 -0800,168,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
869,ORDER_CREATED,2025-12-15 17:56:20.836 -0800,1057,215,2025-11-27 23:02:08.836 -0800,374,PLACED,CREDIT_CARD
870,ORDER_CREATED,2025-12-19 03:01:57.836 -0800,1041,216,2025-12-14 20:30:32.836 -0800,1372,OUT_FOR_DELIVERY,CREDIT_CARD
871,ORDER_CREATED,2025-11-29 06:47:26.836 -0800,1079,209,2025-12-15 02:08:09.836 -0800,1976,CANCELLED,CREDIT_CARD
872,ORDER_CREATED,2025-12-19 13:57:56.836 -0800,1080,217,2025-12-14 22:57:44.836 -0800,1011,PREPARING,UPI
873,ORDER_CREATED,2025-12-10 08:39:37.836 -0800,1062,208,2025-12-17 09:24:09.836 -0800,1459,PLACED,CASH_ON_DELIVERY
874,ORDER_CREATED,2025-12-03 21:07:10.836 -0800,1053,202,2025-12-22 18:07:50.836 -0800,1183,CANCELLED,UPI
875,ORDER_CREATED,2025-12-17 07:12:41.836 -0800,1074,218,2025-12-03 17:15:52.836 -0800,1508,PLACED,CREDIT_CARD
876,ORDER_CREATED,2025-11-29 15:47:30.836 -0800,1059,214,2025-11-29 12:51:09.836 -0800,367,OUT_FOR_DELIVERY,CREDIT_CARD
877,ORDER_CREATED,2025-12-15 01:59:30.836 -0800,1093,210,2025-12-20 05:28:11.836 -0800,1551,PLACED,CASH_ON_DELIVERY
878,ORDER_CREATED,2025-12-22 03:22:13.836 -0800,1060,214,2025-12-20 09:48:57.836 -0800,1751,PLACED,WALLET
879,ORDER_CREATED,2025-12-06 02:44:43.836 -0800,1083,207,2025-11-30 01:24:53.836 -0800,1564,CONFIRMED,CREDIT_CARD
880,ORDER_CREATED,2025-11-25 08:47:03.836 -0800,1010,219,2025-12-18 14:20:55.836 -0800,993,PREPARING,CASH_ON_DELIVERY
881,ORDER_CREATED,2025-11-27 01:08:49.836 -0800,1074,219,2025-12-04 15:07:01.836 -0800,408,OUT_FOR_DELIVERY,CREDIT_CARD
882,ORDER_CREATED,2025-12-06 09:09:49.836 -0800,1058,217,2025-12-01 08:30:15.836 -0800,1741,PREPARING,UPI
883,ORDER_CREATED,2025-12-07 07:01:16.836 -0800,1043,203,2025-11-25 23:12:41.836 -0800,1862,PLACED,CASH_ON_DELIVERY
884,ORDER_CREATED,2025-11-30 05:49:29.836 -0800,1038,203,2025-12-11 09:42:00.836 -0800,1138,DELIVERED,CREDIT_CARD
885,ORDER_CREATED,2025-12-06 18:33:02.836 -0800,1049,207,2025-12-16 02:33:56.836 -0800,1893,DELIVERED,WALLET
886,ORDER_CREATED,2025-12-04 15:05:21.836 -0800,1091,218,2025-12-07 19:24:44.836 -0800,542,CONFIRMED,DEBIT_CARD
887,ORDER_CREATED,2025-12-20 02:46:43.836 -0800,1090,206,2025-12-22 18:45:56.836 -0800,876,CONFIRMED,UPI
888,ORDER_CREATED,2025-11-30 11:28:56.836 -0800,1086,220,2025-12-04 14:11:33.836 -0800,1539,PREPARING,UPI
889,ORDER_CREATED,2025-11-28 13:57:20.836 -0800,1012,211,2025-12-10 07:55:06.836 -0800,1914,DELIVERED,DEBIT_CARD
890,ORDER_CREATED,2025-12-17 19:44:20.836 -0800,1091,214,2025-12-17 01:46:55.836 -0800,1740,DELIVERED,UPI
891,ORDER_CREATED,2025-11-30 04:52:23.836 -0800,1071,207,2025-12-15 22:13:07.836 -0800,1831,CANCELLED,CASH_ON_DELIVERY
892,ORDER_CREATED,2025-12-01 04:25:12.836 -0800,1033,205,2025-12-12 08:03:55.836 -0800,1391,PLACED,CREDIT_CARD
893,ORDER_CREATED,2025-12-10 22:03:02.836 -0800,1006,219,2025-12-01 05:35:41.836 -0800,1515,DELIVERED,CREDIT_CARD
894,ORDER_CREATED,2025-12-19 21:48:41.836 -0800,1079,206,2025-12-10 04:49:40.836 -0800,791,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
895,ORDER_CREATED,2025-11-29 04:14:37.836 -0800,1007,211,2025-12-13 20:58:05.836 -0800,1776,CONFIRMED,CREDIT_CARD
896,ORDER_CREATED,2025-12-19 11:43:17.836 -0800,1038,205,2025-11-25 22:08:15.836 -0800,1606,PREPARING,CASH_ON_DELIVERY
897,ORDER_CREATED,2025-12-21 20:02:59.836 -0800,1046,209,2025-12-21 02:53:10.836 -0800,825,CANCELLED,UPI
898,ORDER_CREATED,2025-12-22 13:37:19.836 -0800,1092,210,2025-12-17 03:08:32.836 -0800,481,DELIVERED,CREDIT_CARD
899,ORDER_CREATED,2025-12-23 09:56:39.836 -0800,1016,204,2025-12-23 21:20:36.836 -0800,1934,CANCELLED,CREDIT_CARD
900,ORDER_CREATED,2025-12-12 02:49:13.836 -0800,1016,220,2025-11-25 05:18:38.836 -0800,710,OUT_FOR_DELIVERY,DEBIT_CARD
901,ORDER_CREATED,2025-12-10 02:31:10.836 -0800,1035,220,2025-11-26 15:15:04.836 -0800,1242,CONFIRMED,CREDIT_CARD
902,ORDER_CREATED,2025-11-26 13:42:13.836 -0800,1029,208,2025-12-01 00:55:19.836 -0800,1409,DELIVERED,CASH_ON_DELIVERY
903,ORDER_CREATED,2025-11-28 04:55:38.836 -0800,1027,210,2025-12-17 06:57:42.836 -0800,858,CONFIRMED,DEBIT_CARD
904,ORDER_CREATED,2025-12-20 00:41:47.836 -0800,1080,213,2025-12-16 17:31:57.836 -0800,1562,CONFIRMED,CASH_ON_DELIVERY
905,ORDER_CREATED,2025-11-26 02:48:27.836 -0800,1024,201,2025-12-17 03:00:17.836 -0800,1524,CONFIRMED,CREDIT_CARD
906,ORDER_CREATED,2025-12-19 22:07:15.836 -0800,1088,211,2025-12-04 13:52:20.836 -0800,1698,CONFIRMED,CREDIT_CARD
907,ORDER_CREATED,2025-12-02 13:00:51.836 -0800,1059,217,2025-12-15 11:56:02.836 -0800,1812,PLACED,CASH_ON_DELIVERY
908,ORDER_CREATED,2025-11-25 18:15:23.836 -0800,1011,210,2025-11-30 19:13:49.836 -0800,1525,DELIVERED,DEBIT_CARD
909,ORDER_CREATED,2025-12-07 22:39:54.836 -0800,1068,217,2025-12-03 03:56:12.836 -0800,1752,PLACED,WALLET
910,ORDER_CREATED,2025-12-21 00:35:43.836 -0800,1088,203,2025-12-09 04:31:00.836 -0800,1162,CONFIRMED,CASH_ON_DELIVERY
911,ORDER_CREATED,2025-12-01 06:19:41.836 -0800,1065,203,2025-12-12 09:28:02.836 -0800,1481,CONFIRMED,CASH_ON_DELIVERY
912,ORDER_CREATED,2025-11-27 16:26:46.836 -0800,1036,203,2025-12-08 23:11:14.836 -0800,1380,DELIVERED,WALLET
913,ORDER_CREATED,2025-12-20 05:06:20.836 -0800,1050,209,2025-12-03 08:38:43.836 -0800,317,PLACED,CASH_ON_DELIVERY
914,ORDER_CREATED,2025-12-14 15:52:45.836 -0800,1038,214,2025-12-03 14:43:56.836 -0800,777,DELIVERED,DEBIT_CARD
915,ORDER_CREATED,2025-11-24 11:38:19.836 -0800,1088,212,2025-12-18 00:44:55.836 -0800,528,DELIVERED,CASH_ON_DELIVERY
916,ORDER_CREATED,2025-12-08 12:47:50.836 -0800,1083,215,2025-11-26 03:43:54.836 -0800,1154,CONFIRMED,DEBIT_CARD
917,ORDER_CREATED,2025-11-27 02:33:07.836 -0800,1047,210,2025-12-09 10:16:29.836 -0800,771,OUT_FOR_DELIVERY,WALLET
918,ORDER_CREATED,2025-12-09 23:20:56.836 -0800,1095,215,2025-12-20 15:48:55.836 -0800,919,PLACED,WALLET
919,ORDER_CREATED,2025-12-01 04:15:12.836 -0800,1036,217,2025-12-16 10:52:23.836 -0800,386,CONFIRMED,DEBIT_CARD
920,ORDER_CREATED,2025-12-11 19:46:58.836 -0800,1042,203,2025-12-16 10:36:37.836 -0800,810,PREPARING,CREDIT_CARD
921,ORDER_CREATED,2025-12-06 09:25:52.836 -0800,1069,201,2025-12-08 00:06:18.836 -0800,1568,CANCELLED,DEBIT_CARD
922,ORDER_CREATED,2025-11-28 13:40:12.836 -0800,1030,216,2025-12-02 00:34:36.836 -0800,992,OUT_FOR_DELIVERY,DEBIT_CARD
923,ORDER_CREATED,2025-12-18 20:24:44.836 -0800,1010,211,2025-12-11 11:32:24.836 -0800,331,PREPARING,UPI
924,ORDER_CREATED,2025-11-24 08:27:33.836 -0800,1060,201,2025-11-27 12:09:02.836 -0800,1537,PREPARING,CREDIT_CARD
925,ORDER_CREATED,2025-11-26 06:56:10.836 -0800,1034,218,2025-11-30 23:13:15.836 -0800,276,PREPARING,CASH_ON_DELIVERY
926,ORDER_CREATED,2025-12-15 02:10:53.836 -0800,1039,214,2025-12-11 12:32:39.836 -0800,1898,PREPARING,WALLET
927,ORDER_CREATED,2025-12-11 16:06:22.836 -0800,1021,201,2025-12-11 06:36:30.836 -0800,526,CONFIRMED,DEBIT_CARD
928,ORDER_CREATED,2025-11-26 08:38:41.836 -0800,1014,204,2025-11-25 15:14:55.836 -0800,767,CANCELLED,DEBIT_CARD
929,ORDER_CREATED,2025-11-28 09:37:27.836 -0800,1027,216,2025-12-03 05:42:54.836 -0800,815,DELIVERED,DEBIT_CARD
930,ORDER_CREATED,2025-12-04 23:35:59.836 -0800,1026,210,2025-12-06 08:52:14.836 -0800,1249,CONFIRMED,CASH_ON_DELIVERY
931,ORDER_CREATED,2025-11-25 19:34:43.836 -0800,1037,206,2025-12-01 22:04:29.836 -0800,337,DELIVERED,UPI
932,ORDER_CREATED,2025-11-29 21:12:06.836 -0800,1077,212,2025-12-18 07:02:00.836 -0800,1327,OUT_FOR_DELIVERY,CREDIT_CARD
933,ORDER_CREATED,2025-12-23 23:04:03.836 -0800,1093,203,2025-12-07 14:44:28.836 -0800,613,CONFIRMED,WALLET
934,ORDER_CREATED,2025-11-30 13:02:25.836 -0800,1067,220,2025-12-23 05:51:17.836 -0800,1607,DELIVERED,UPI
935,ORDER_CREATED,2025-12-14 10:51:40.836 -0800,1091,219,2025-12-22 00:13:11.836 -0800,683,CANCELLED,CREDIT_CARD
